original_food_name,business_category,product_group,view_type,image_path,bbox_found,bbox_ratio,bbox_40_70_match,center_score,blur_score,blur_score_normalized,actual_width,actual_height,resolution_score,representative_score
닭윙간장치킨,restaurant,chicken,side,data\raw\images\VS1\B\11\B11026\19\측면\B_11_B11026_닭윙간장치킨_19_04.jpg,True,0.42199471133543776,True,0.9826867206149322,587.790106961205,0.06370316881868905,2992,2992,0.5472807577692635,0.7396387636136069
명란바게트,bakery,bread,side,data\raw\images\VS1\C\02\C02041\20\측면\C_02_C02041_명란바게트_20_01.jpg,True,0.501179443249066,True,0.9819933630647891,479.3200214769884,0.0495368971871455,3024,3024,0.5672892720306514,0.7395987791614635
깨찰빵,bakery,bread,side,data\raw\images\VS1\C\02\C02016\11\측면\C_02_C02016_깨찰빵_11_01.jpg,True,0.49103209967566097,True,0.975310064248978,555.6973313820051,0.05951182911211838,3024,3024,0.5672892720306514,0.7395887759017147
후레쉬빵,bakery,bread,front,data\raw\images\VS1\C\02\C02148\10\정위\C_02_C02148_후레쉬빵_10_10.jpg,True,0.5747013198223556,True,0.980293748285808,497.91724143028574,0.051965707566282764,3024,3024,0.5672892720306514,0.7395746568035966
햄에그샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11128\11\측면\B_11_B11128_햄에그샌드위치_11_03.jpg,True,0.40949258976825026,True,0.9393596967825796,967.1131347795819,0.1132430306542049,3024,3024,0.5672892720306514,0.7395499059702125
갈비치킨,restaurant,meat_grill,side,data\raw\images\VS1\B\11\B11004\17\측면\B_11_B11004_갈비치킨_17_01.jpg,True,0.6683898537895677,True,0.9534729209471221,804.4217312688269,0.09199541566467145,3024,3024,0.5672892720306514,0.7395343502216686
두부샐러드,cafe,brunch,front,data\raw\images\VS1\B\12\B12059\26\정위\B_12_B12059_두부샐러드_26_09.jpg,True,0.4705403765771505,True,0.9829548945979896,110.44616256438285,0.0013617043696565307,3120,3120,0.6285919540229885,0.7394476023567765
콩나물불고기(콩불),restaurant,korean_food,side,data\raw\images\VS1\B\12\B12157\15\측면\B_12_B12157_콩나물불고기(콩불)_15_08.jpg,True,0.4034778021264506,True,0.9819195276594711,588.937523212925,0.06385302221120509,2992,2992,0.5472807577692635,0.7394385764054718
명란바게트,bakery,bread,side,data\raw\images\VS1\C\02\C02041\20\측면\C_02_C02041_명란바게트_20_06.jpg,True,0.4855732251427227,True,0.971005585075041,595.9437355430276,0.0647680386098134,3024,3024,0.5672892720306514,0.7393486740490726
고구마케이크,dessert,cake,front,data\raw\images\VS1\C\02\C02009\15\단면\C_02_C02009_고구마케이크_15_07.jpg,True,0.44825483205104144,True,0.9808130863995758,483.27208995312543,0.05005304018905697,3024,3024,0.5672892720306514,0.7393479247622817
게살고로케,pub,fried_side,side,data\raw\images\VS1\C\02\C02004\04\측면\C_02_C02004_게살고로케_04_01.jpg,True,0.4257206084621127,True,0.990162206615378,375.19746012835043,0.03593841535270927,3024,3024,0.5672892720306514,0.7393297358597529
브로콜리수프,restaurant,western_food,front,data\raw\images\VS1\C\04\C04001\29\정위\C_04_C04001_브로콜리수프_29_10.jpg,True,0.5271959101423966,True,0.9875638579705655,404.3103379051197,0.03974057825062321,3024,3024,0.5672892720306514,0.739310663845892
마라떡볶이,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11038\29\측면\B_11_B11038_마라떡볶이_29_06.jpg,True,0.4946407949535845,True,0.9620125165959731,697.6717618125829,0.07805379243071375,3024,3024,0.5672892720306514,0.7393079042695324
치즈케이크,dessert,cake,front,data\raw\images\VS1\C\02\C02119\12\정위\C_02_C02119_치즈케이크_12_09.jpg,True,0.39995793697618937,False,0.9802065236991172,488.78325689046056,0.05077280257785339,3024,3024,0.5672892720306514,0.7392731032840693
스팸김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11078\22\측면\B_11_B11078_스팸김밥_22_03.jpg,True,0.46332139852427523,True,0.9725462278718551,222.11694754021389,0.015945989670192277,3120,3120,0.6285919540229885,0.7392418593990433
메론빵,bakery,bread,front,data\raw\images\VS1\C\02\C02040\15\정위\C_02_C02040_메론빵_15_10.jpg,True,0.4534837801332386,True,0.9722936965983242,575.7664015893033,0.06213286419916524,3024,3024,0.5672892720306514,0.739208072623928
깨찰빵,bakery,bread,front,data\raw\images\VS1\C\02\C02016\11\정위\C_02_C02016_깨찰빵_11_10.jpg,True,0.5116053938447636,True,0.9828208099231994,451.493784115948,0.04590277045828196,3024,3024,0.5672892720306514,0.7391201878732139
차돌짬뽕,cafe,tea,front,data\raw\images\VS1\B\11\B11097\26\정위\B_11_B11097_차돌짬뽕_26_10.jpg,True,0.7007489425518675,False,0.991933785242025,380.2236897388196,0.03659484457581313,3024,3024,0.5672892720306514,0.7391187289818556
초코크로와상,bakery,pastry,front,data\raw\images\VS1\C\02\C02114\17\단면\C_02_C02114_초코크로와상_17_07.jpg,True,0.523663084802212,True,0.9904099760589564,363.3694944894877,0.03439367448391854,3024,3024,0.5672892720306514,0.7390951185190683
생크림와플,dessert,cake,front,data\raw\images\VS1\C\02\C02062\24\단면\C_02_C02062_생크림와플_24_08.jpg,True,0.6206686531422696,True,0.9063049679049243,1329.2640894952626,0.16054020732022378,3024,3024,0.5672892720306514,0.7390929226401197
깨찰빵,bakery,bread,side,data\raw\images\VS1\C\02\C02016\11\측면\C_02_C02016_깨찰빵_11_06.jpg,True,0.5463458217144783,True,0.9807907188761589,472.7515432809208,0.04867904918309922,3024,3024,0.5672892720306514,0.7390664163040651
꼬마김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11015\10\측면\B_11_B11015_꼬마김밥_10_03.jpg,True,0.5298985446915614,True,0.9563461218326843,753.3829560392571,0.08532971469821844,3024,3024,0.5672892720306514,0.7390631702940466
녹차머핀,cafe,tea,side,data\raw\images\VS1\C\02\C02020\26\측면\C_02_C02020_녹차머핀_26_05.jpg,True,0.4228145347616047,True,0.9917378592384121,346.19162002116894,0.03215023165187459,3024,3024,0.5672892720306514,0.7390447949064961
후레쉬빵,bakery,bread,front,data\raw\images\VS1\C\02\C02148\26\단면\C_02_C02148_후레쉬빵_26_07.jpg,True,0.6549506611665846,True,0.9843479827527446,429.75545737549595,0.04306372926046433,3024,3024,0.5672892720306514,0.7390105314825138
바게트빵,bakery,bread,front,data\raw\images\VS1\C\02\C02046\23\단면\C_02_C02046_바게트빵_23_08.jpg,True,0.5386425339366514,True,0.9515308784044489,921.5439337598708,0.1072916600362517,2992,2992,0.5472807577692635,0.7390097091939745
단호박샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12042\09\측면\B_12_B12042_단호박샐러드_09_03.jpg,True,0.4149582115813621,True,0.9885010757252815,381.8634620691078,0.03680900002836076,3024,3024,0.5672892720306514,0.7390055135278542
순살간장치킨,restaurant,chicken,side,data\raw\images\VS1\B\11\B11063\21\측면\B_11_B11063_순살간장치킨_21_07.jpg,True,0.43845851185890417,True,0.9958321193336442,297.54890767748486,0.025797458231631147,3024,3024,0.5672892720306514,0.7390025182510171
호두과자,restaurant,delivery_food,front,data\raw\images\VS1\C\02\C02144\26\단면\C_02_C02144_호두과자_26_08.jpg,True,0.6416802633879146,True,0.9742189769349116,544.758846117673,0.05808325502369182,3024,3024,0.5672892720306514,0.7389757348898095
BLT샌드위치,cafe,brunch,front,data\raw\images\VS1\B\11\B11001\05\정위\B_11_B11001_BLT샌드위치_05_10.jpg,True,0.6804810796580343,True,0.9645352967242985,655.1339432870584,0.07249832255940468,3024,3024,0.5672892720306514,0.7389536443337681
훈제치킨(뼈),restaurant,chicken,side,data\raw\images\VS1\B\11\B11132\27\측면\B_11_B11132_훈제치킨(뼈)_27_08.jpg,True,0.6635431499971809,True,0.9871099646265719,395.83394232582793,0.038633554856139625,3024,3024,0.5672892720306514,0.738953091163797
명란바게트,bakery,bread,side,data\raw\images\VS1\C\02\C02041\20\측면\C_02_C02041_명란바게트_20_05.jpg,True,0.48682784637050563,True,0.9682081715289754,611.8483945023394,0.0668451985753364,3024,3024,0.5672892720306514,0.7389248819783575
바닐라아이스크림와플,dessert,ice_cream,front,data\raw\images\VS1\C\02\C02050\25\정위\C_02_C02050_바닐라아이스크림와플_25_09.jpg,True,0.40279831449216247,True,0.9758133743213042,523.9756823520859,0.055368958801356845,3024,3024,0.5672892720306514,0.7389111948612602
두부버섯전골,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12058\22\정위\B_12_B12058_두부버섯전골_22_09.jpg,True,0.5832882914534048,True,0.988432552532818,376.1436605685145,0.03606198981467649,3024,3024,0.5672892720306514,0.7388355545273784
황태전골,restaurant,korean_food,side,data\raw\images\VS1\A\13\A13047\34\측면\A_13_A13047_황태전골_34_07.jpg,True,0.3614830822275371,False,0.8061489482081423,3758.4766429637857,0.47779712409658265,3024,3024,0.5672892720306514,0.7387951970354518
연어샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12119\03\측면\B_12_B12119_연어샐러드_03_04.jpg,True,0.45006512824014605,True,0.9959869081657972,286.2977584895881,0.024328050008605835,3024,3024,0.5672892720306514,0.7387550732560579
꼬막짬뽕,pub,seafood_side,side,data\raw\images\VS1\B\11\B11016\29\측면\B_11_B11016_꼬막짬뽕_29_01.jpg,True,0.6590836179607065,True,0.9839476326631884,423.08255132656404,0.04219224290329082,3024,3024,0.5672892720306514,0.7387161291842123
마라떡볶이,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11038\29\측면\B_11_B11038_마라떡볶이_29_03.jpg,True,0.46372525849689716,True,0.9544169725154771,761.6061082217809,0.08640366432188776,3024,3024,0.5672892720306514,0.7386992154236183
갈비치킨,restaurant,meat_grill,front,data\raw\images\VS1\B\11\B11004\17\정위\B_11_B11004_갈비치킨_17_09.jpg,True,0.5473392223710828,True,0.9748654352941786,526.3567891127389,0.05567993306679174,3024,3024,0.5672892720306514,0.7386890080062095
전복버터구이,pub,seafood_side,front,data\raw\images\VS1\B\12\B12133\04\정위\B_12_B12133_전복버터구이_04_10.jpg,True,0.5365408772486607,True,0.9924748437844754,323.4361542826601,0.029178351365111974,3024,3024,0.5672892720306514,0.7386715142129626
플레인크로플,dessert,cake,front,data\raw\images\VS1\C\02\C02139\31\단면\C_02_C02139_플레인크로플_31_08.jpg,True,0.39861546754846433,False,0.9911688270200085,382.30352298354126,0.03686647230212601,3024,3024,0.5672892720306514,0.7386058674759317
닭윙후라이드치킨,restaurant,chicken,front,data\raw\images\VS1\B\11\B11028\08\정위\B_11_B11028_닭윙후라이드치킨_08_10.jpg,True,0.4686174749780762,True,0.9984510256710043,366.91067579959775,0.034856155324710945,2992,2992,0.5472807577692635,0.738598652431633
치즈크로플,dessert,cake,front,data\raw\images\VS1\C\02\C02120\21\단면\C_02_C02120_치즈크로플_21_08.jpg,True,0.5914108026556347,True,0.9792868472294044,119.20673693225801,0.0025058417195041624,3120,3120,0.6285919540229885,0.7385760156161704
경주빵,bakery,bread,side,data\raw\images\VS1\C\02\C02005\11\측면\C_02_C02005_경주빵_11_05.jpg,True,0.4196031087646106,True,0.9797429254612051,465.39716483647607,0.04771856203809431,3024,3024,0.5672892720306514,0.738559980850578
팥붕어빵,bakery,bread,side,data\raw\images\VS1\C\02\C02111\14\측면\C_02_C02111_팥붕어빵_14_03.jpg,True,0.4680081263696129,True,0.9846830287063791,407.3484746429066,0.04013736110636755,3024,3024,0.5672892720306514,0.7385257716377849
순살크림(크리미)치킨,restaurant,chicken,side,data\raw\images\VS1\B\11\B11074\22\측면\B_11_B11074_순살크림(크리미)치킨_22_08.jpg,True,0.5927551882460971,True,0.982645065377847,544.5168344731801,0.05805164812784972,2992,2992,0.5472807577692635,0.7384959629043135
깨찰빵,bakery,bread,side,data\raw\images\VS1\C\02\C02016\11\측면\C_02_C02016_깨찰빵_11_04.jpg,True,0.5493084015094585,True,0.9815267509286565,442.3414956619198,0.04470747496541661,3024,3024,0.5672892720306514,0.7384929110762779
아몬드크로와상,bakery,pastry,side,data\raw\images\VS1\C\02\C02074\10\측면\C_02_C02074_아몬드크로와상_10_05.jpg,True,0.6045328456028044,True,0.9929618800919807,310.7900486579114,0.02752676082232174,3024,3024,0.5672892720306514,0.7384873069966562
꼬막짬뽕,pub,seafood_side,front,data\raw\images\VS1\B\11\B11016\29\정위\B_11_B11016_꼬막짬뽕_29_10.jpg,True,0.6895208758500365,True,0.9854732019521998,396.31749694661613,0.03869670743941817,3024,3024,0.5672892720306514,0.7384746928781413
순살양념파닭,restaurant,chicken,front,data\raw\images\VS1\B\11\B11072\29\정위\B_11_B11072_순살양념파닭_29_10.jpg,True,0.4996459687966256,True,0.9874872276934651,372.07298286143396,0.035530356361401824,3024,3024,0.5672892720306514,0.7384456303849175
시래기해장국,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12111\19\정위\B_12_B12111_시래기해장국_19_10.jpg,True,0.43639786075311693,True,0.9903351950250133,338.30287441240876,0.031119955768648663,3024,3024,0.5672892720306514,0.7384179404658314
베이컨치즈버거,restaurant,western_food,side,data\raw\images\VS1\B\11\B11045\29\측면\B_11_B11045_베이컨치즈버거_29_04.jpg,True,0.5016348187015428,True,0.9826853143335194,540.2427896111753,0.057493454777026075,2992,2992,0.5472807577692635,0.7383963989208505
주꾸미삽겹살볶음,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12136\28\측면\B_12_B12136_주꾸미삽겹살볶음_28_01.jpg,True,0.5272482139078395,True,0.994496145704995,288.91961969598105,0.024670466978816242,3024,3024,0.5672892720306514,0.7383763279118594
비빔밀면,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12095\29\측면\B_12_B12095_비빔밀면_29_01.jpg,True,0.5347401491562266,True,0.9836289222373806,413.54523872663435,0.04094666297844411,3024,3024,0.5672892720306514,0.7383714000715006
경주빵,bakery,bread,side,data\raw\images\VS1\C\02\C02005\11\측면\C_02_C02005_경주빵_11_01.jpg,True,0.40347616047048945,True,0.9746894939180102,516.0301529309628,0.05433126691115889,3024,3024,0.5672892720306514,0.7383664923622325
크레미롤,restaurant,delivery_food,side,data\raw\images\VS1\B\12\B12158\04\측면\B_12_B12158_크레미롤_04_08.jpg,True,0.5144642827230783,True,0.986187955844941,383.249361742782,0.03698999952830301,3024,3024,0.5672892720306514,0.7383477774637406
연어샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12119\03\측면\B_12_B12119_연어샐러드_03_06.jpg,True,0.43706404679014893,True,0.9849650837029317,396.04034235816266,0.038660510849672404,3024,3024,0.5672892720306514,0.7383150180854116
맘모스빵,bakery,bread,side,data\raw\images\VS1\C\02\C02038\17\측면\C_02_C02038_맘모스빵_17_06.jpg,True,0.3977498511078076,False,0.9664243153919383,682.3550351335516,0.07605341684630583,3024,3024,0.5672892720306514,0.7382624885107718
녹차롤케잌,cafe,tea,side,data\raw\images\VS1\C\02\C02018\04\측면\C_02_C02018_녹차롤케잌_04_03.jpg,True,0.44470208536651684,True,0.9600142772072932,795.4944204740141,0.09082950241684856,2992,2992,0.5472807577692635,0.7382622973109472
닭계장,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12048\23\정위\B_12_B12048_닭계장_23_09.jpg,True,0.6271111545620764,True,0.9855792284081663,385.8552632623481,0.03733033215186858,3024,3024,0.5672892720306514,0.7382332257574212
녹차머핀,cafe,tea,front,data\raw\images\VS1\C\02\C02020\26\단면\C_02_C02020_녹차머핀_26_08.jpg,True,0.48963786209282234,True,0.9927005414526303,302.9573552072073,0.026503805391486085,3024,3024,0.5672892720306514,0.7382043143186839
불고기피자(팬),restaurant,korean_food,side,data\raw\images\VS1\B\11\B11052\24\측면\B_11_B11052_불고기피자(팬)_24_06.jpg,True,0.406398903243129,True,0.8591002673747058,1836.690127685543,0.22681041498008112,3024,3024,0.5672892720306514,0.7381855540130255
완두앙금빵,bakery,bread,side,data\raw\images\VS1\C\02\C02091\22\측면\C_02_C02091_완두앙금빵_22_02.jpg,True,0.6061062073461563,True,0.9781664199072969,467.83978389472634,0.04803756985409344,3024,3024,0.5672892720306514,0.7381508307476055
팥붕어빵,bakery,bread,side,data\raw\images\VS1\C\02\C02111\14\측면\C_02_C02111_팥붕어빵_14_01.jpg,True,0.45785346081547496,True,0.9779608537582887,468.5332301820257,0.04812813444085407,3024,3024,0.5672892720306514,0.7381072738202551
만두전골,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12069\22\정위\B_12_B12069_만두전골_22_10.jpg,True,0.5324940650109569,True,0.9966216216216215,254.0121202948374,0.020111522304927323,3024,3024,0.5672892720306514,0.7381021817520697
모짜렐라핫도그,restaurant,delivery_food,side,data\raw\images\VS1\C\02\C02042\09\측면\C_02_C02042_모짜렐라핫도그_09_02.jpg,True,0.4663735008739801,True,0.990757075139979,321.01829660599316,0.028862577403460026,3024,3024,0.5672892720306514,0.7380930288272833
묵밥(묵사발),restaurant,korean_food,front,data\raw\images\VS1\B\12\B12080\11\정위\B_12_B12080_묵밥(묵사발)_11_09.jpg,True,0.47950653356058764,True,0.9953309769651961,268.1218357096274,0.021954261345072886,3024,3024,0.5672892720306514,0.738083536163171
순살양념파닭,restaurant,chicken,front,data\raw\images\VS1\B\11\B11072\29\정위\B_11_B11072_순살양념파닭_29_09.jpg,True,0.5155765930743764,True,0.9813767707791802,427.2384461463099,0.04273500577312567,3024,3024,0.5672892720306514,0.7380534231929768
스팸김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11078\22\측면\B_11_B11078_스팸김밥_22_02.jpg,True,0.4589850102332207,True,0.9715355814312316,187.5982310812482,0.011437820329797543,3120,3120,0.6285919540229885,0.7380370315987772
팥붕어빵,bakery,bread,front,data\raw\images\VS1\C\02\C02111\14\단면\C_02_C02111_팥붕어빵_14_08.jpg,True,0.5126800472255018,True,0.9757189546971772,491.5209751287062,0.05113035056023478,3024,3024,0.5672892720306514,0.7380351473257977
스팸김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11078\22\측면\B_11_B11078_스팸김밥_22_07.jpg,True,0.4826396449704137,True,0.9699605781695895,203.7311458520795,0.013544790669425353,3120,3120,0.6285919540229885,0.7379859246882102
베이컨포테이토피자,restaurant,pizza,side,data\raw\images\VS1\B\11\B11047\28\측면\B_11_B11047_베이컨포테이토피자_28_06.jpg,True,0.5646359847034583,True,0.9468798326131196,820.3755541375481,0.09407899647232852,3024,3024,0.5672892720306514,0.7379731398829992
마라떡볶이,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11038\29\측면\B_11_B11038_마라떡볶이_29_05.jpg,True,0.48009399838366706,True,0.9560438240154757,714.9530340809408,0.08031073909024083,3024,3024,0.5672892720306514,0.7379686858272885
약밥,restaurant,delivery_food,side,data\raw\images\VS1\C\01\C01016\21\측면\C_01_C01016_약밥_21_05.jpg,True,0.4160556974080674,True,0.982570881002011,410.1944673952413,0.040509049818614806,3024,3024,0.5672892720306514,0.7379664650689239
쑥버무리,restaurant,korean_food,side,data\raw\images\VS1\C\01\C01013\06\측면\C_01_C01013_쑥버무리_06_01.jpg,True,0.5589615107854883,True,0.9955492221531762,260.6072887355715,0.020972856074234783,3024,3024,0.5672892720306514,0.7379527286653975
딸기케이크,dessert,cake,side,data\raw\images\VS1\C\02\C02027\13\측면\C_02_C02027_딸기케이크_13_05.jpg,True,0.40131931560502987,True,0.9760531312797588,484.38256668227604,0.050198069253203366,3024,3024,0.5672892720306514,0.737948944039166
로제찜닭,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12064\07\정위\B_12_B12064_로제찜닭_07_09.jpg,True,0.432350531269757,True,0.987109964626572,356.663611498481,0.033517881314254525,3024,3024,0.5672892720306514,0.73792995645542
케이준샐러드,cafe,brunch,front,data\raw\images\VS1\B\12\B12152\21\정위\B_12_B12152_케이준샐러드_21_10.jpg,True,0.45070117728531844,True,0.9740334647963044,505.93522483483304,0.05301286199912917,3024,3024,0.5672892720306514,0.7379060026433147
플레인크로플,dessert,cake,side,data\raw\images\VS1\C\02\C02139\11\측면\C_02_C02139_플레인크로플_11_05.jpg,True,0.43630747079112164,True,0.9958699712007245,369.7497378344758,0.035226938880244675,2992,2992,0.5472807577692635,0.7378984928016556
햄치즈파니니,bakery,sandwich,front,data\raw\images\VS1\C\02\C02143\12\정위\C_02_C02143_햄치즈파니니_12_09.jpg,True,0.4012477456266554,True,0.9804668198318195,431.7002055545544,0.04331771477948101,3024,3024,0.5672892720306514,0.7378969797100398
연유크림빵,bakery,bread,front,data\raw\images\VS1\C\02\C02087\12\정위\C_02_C02087_연유크림빵_12_09.jpg,True,0.4501333333333331,True,0.9783677960029397,103.51887707491116,0.0004569958735303295,3120,3120,0.6285919540229885,0.7378905310790361
단호박피자,restaurant,pizza,side,data\raw\images\VS1\B\12\B12043\04\측면\B_12_B12043_단호박피자_04_06.jpg,True,0.45878450336052684,True,0.9855459949493615,372.8087003667364,0.035626441599812673,3024,3024,0.5672892720306514,0.7378824776093685
당근케이크,dessert,cake,side,data\raw\images\VS1\C\02\C02024\09\측면\C_02_C02024_당근케이크_09_03.jpg,True,0.460804243918406,True,0.9974359890321636,236.16560240533374,0.017780754158379694,3024,3024,0.5672892720306514,0.7378803383459227
시래기해장국,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12111\19\측면\B_12_B12111_시래기해장국_19_04.jpg,True,0.4347411508181278,True,0.9957873039828391,254.0441580364186,0.02011570645715394,3024,3024,0.5672892720306514,0.7378527232908801
딸기샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11030\09\측면\B_11_B11030_딸기샌드위치_09_02.jpg,True,0.5024848894892883,True,0.9355148030956324,944.6711623746908,0.11031209282359396,3024,3024,0.5672892720306514,0.7378102502980061
당근케이크,dessert,cake,side,data\raw\images\VS1\C\02\C02024\09\측면\C_02_C02024_당근케이크_09_01.jpg,True,0.4791485123000038,True,0.9960503133677168,249.15499646439463,0.0194771784190261,3024,3024,0.5672892720306514,0.7378039204987179
아몬드크로와상,bakery,pastry,side,data\raw\images\VS1\C\02\C02074\10\측면\C_02_C02074_아몬드크로와상_10_02.jpg,True,0.588817201274898,True,0.9928715669776318,285.6567479995472,0.024244333574899236,3024,3024,0.5672892720306514,0.7378037276128669
스팸김밥,restaurant,korean_food,side,data\raw\images\VS1\B\11\B11078\22\측면\B_11_B11078_스팸김밥_22_04.jpg,True,0.47643509624951974,True,0.9682992551653775,215.65659236556587,0.015102262610959632,3120,3120,0.6285919540229885,0.7377990221752534
맘모스빵,bakery,bread,front,data\raw\images\VS1\C\02\C02038\17\정위\C_02_C02038_맘모스빵_17_09.jpg,True,0.4853983293524594,True,0.9556103304947218,712.8091446495232,0.0800307455796072,3024,3024,0.5672892720306514,0.7377826390689356
만두전골,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12069\22\정위\B_12_B12069_만두전골_22_09.jpg,True,0.5087390494795642,True,0.9960933327006268,247.77692874895746,0.019297201778495247,3024,3024,0.5672892720306514,0.7377808309704847
클럽샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11118\02\측면\B_11_B11118_클럽샌드위치_02_07.jpg,True,0.45045281487080424,True,0.9896689819101765,436.2107966294899,0.04390680123683104,2992,2992,0.5472807577692635,0.7377741684858086
레인보우케이크,dessert,cake,front,data\raw\images\VS1\C\02\C02033\16\단면\C_02_C02033_레인보우케이크_16_08.jpg,True,0.5679270889678327,True,0.9841966654930725,383.8357573864102,0.0370665832235597,3024,3024,0.5672892720306514,0.7377657070972312
모카번,cafe,coffee,front,data\raw\images\VS1\C\02\C02043\21\단면\C_02_C02043_모카번_21_07.jpg,True,0.4103042512762986,True,0.9862310234052375,360.2746279630622,0.033989482676739645,3024,3024,0.5672892720306514,0.7377605943615168
플레인크로플,dessert,cake,side,data\raw\images\VS1\C\02\C02139\11\측면\C_02_C02139_플레인크로플_11_03.jpg,True,0.43628061703692966,True,0.9933814393929105,390.70228774666754,0.03796335705586022,2992,2992,0.5472807577692635,0.7376992168944346
빈대떡,restaurant,delivery_food,side,data\raw\images\VS1\B\12\B12097\09\측면\B_12_B12097_빈대떡_09_07.jpg,True,0.4530486375358423,True,0.974359815115876,493.860188920902,0.05143585357368378,3024,3024,0.5672892720306514,0.7376885060540972
찰순대,restaurant,korean_food,front,data\raw\images\VS1\B\12\B12139\20\정위\B_12_B12139_찰순대_20_10.jpg,True,0.41010541785371224,True,0.9929086712488456,280.77059673988464,0.02360619868574346,3024,3024,0.5672892720306514,0.7376872319164
아몬드크로와상,bakery,pastry,side,data\raw\images\VS1\C\02\C02074\10\측면\C_02_C02074_아몬드크로와상_10_06.jpg,True,0.573783437924529,True,0.9913238838252193,298.03560410258694,0.025861021136825875,3024,3024,0.5672892720306514,0.7376627601795286
핫바(어묵소시지),pub,grilled_side,side,data\raw\images\VS1\C\06\C06014\14\측면\C_06_C06014_핫바(어묵소시지)_14_03.jpg,True,0.4009784821574416,True,0.9797796411283883,429.61384299588053,0.04304523432004266,3024,3024,0.5672892720306514,0.7376363300071227
약밥,restaurant,delivery_food,front,data\raw\images\VS1\C\01\C01016\21\단면\C_01_C01016_약밥_21_08.jpg,True,0.47538716051100754,True,0.972904015603827,508.4803962488468,0.05334526322697742,3024,3024,0.5672892720306514,0.7376336481311413
버터크림빵,bakery,bread,front,data\raw\images\VS1\C\02\C02053\23\단면\C_02_C02053_버터크림빵_23_07.jpg,True,0.41203237903594586,True,0.9903446818444559,307.9210850933809,0.027152072105384617,3024,3024,0.5672892720306514,0.7376272097790114
딸기샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11030\09\측면\B_11_B11030_딸기샌드위치_09_06.jpg,True,0.4418390778657308,True,0.9342786825987424,951.5722425043615,0.11121337888077319,3024,3024,0.5672892720306514,0.7376196713603751
두부버섯전골,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12058\22\측면\B_12_B12058_두부버섯전골_22_07.jpg,True,0.4852730296935817,True,0.9881494818287055,332.72143421407173,0.03039101564112969,3024,3024,0.5672892720306514,0.7376164384814352
에그샌드위치,cafe,brunch,side,data\raw\images\VS1\B\11\B11085\19\측면\B_11_B11085_에그샌드위치_19_02.jpg,True,0.4103839913466738,True,0.9991777828125737,203.63674094473225,0.013532461320233254,3024,3024,0.5672892720306514,0.7375532179124163
단호박샐러드,cafe,brunch,side,data\raw\images\VS1\B\12\B12042\09\측면\B_12_B12042_단호박샐러드_09_07.jpg,True,0.4193363975869003,True,0.9801615255750515,421.50444283224584,0.04198614079232853,3024,3024,0.5672892720306514,0.7375390766355787
경주빵,bakery,bread,side,data\raw\images\VS1\C\02\C02005\19\측면\C_02_C02005_경주빵_19_06.jpg,True,0.5668048469387754,True,0.9674137721591167,567.0336513980016,0.06099236070690612,3024,3024,0.5672892720306514,0.737515994593714
닭계장,restaurant,korean_food,side,data\raw\images\VS1\B\12\B12048\23\측면\B_12_B12048_닭계장_23_06.jpg,True,0.5486945123463349,True,0.9799460006872717,421.01344063860864,0.04192201555064832,3024,3024,0.5672892720306514,0.7374615941209088
레몬아이스티,cafe,tea,front,data\raw\images\VS1\D\07\D07007\06\정위\D_07_D07007_레몬아이스티_06_03.jpg,True,0.4656038275876797,True,0.9927808097926878,272.3362343611516,0.022504664857659677,3024,3024,0.5672892720306514,0.737428566713936
햄샌드위치,cafe,brunch,front,data\raw\images\VS1\B\11\B11127\14\정위\B_11_B11127_햄샌드위치_14_09.jpg,True,0.47535517138226413,True,0.9903337483910543,300.2685945112794,0.026152651299547296,3024,3024,0.5672892720306514,0.7374240455818234
딸기크로플,dessert,cake,front,data\raw\images\VS1\C\02\C02030\23\단면\C_02_C02030_딸기크로플_23_08.jpg,True,0.5064465184276122,True,0.990413486625091,298.99923233126367,0.025986871680580115,3024,3024,0.5672892720306514,0.7374148111282409
